1	-11.544
2	-100.0
3	-100.0
4	-100.0
5	-100.0
6	-100.0
7	-100.0
8	0.0
9	100.0
10	36.675
11	0.0
12	0.0
13	-0.0
14	-100.0
15	-100.0
16	-100.0
17	100.0
18	100.0
19	100.0
20	100.0
21	100.0
22	51.485
23	0.0
24	0.0
25	-0.0
26	-32.043
27	11.84
28	100.0
29	100.0
30	100.0
31	100.0
32	100.0
33	0.0
34	0.0
35	-0.0
36	-0.0
37	0.0
38	100.0
39	100.0
40	100.0
41	100.0
42	100.0
43	0.0
44	-0.0
45	-0.0
46	-33.876
47	-0.0
48	0.0
49	100.0
50	100.0
51	100.0
52	-22.537
53	-100.0
54	-0.0
55	-0.0
56	-100.0
57	-100.0
58	-100.0
59	-100.0
60	-100.0
61	-100.0
62	-100.0
63	-100.0
64	-100.0

#Max Density: 2632.891 mA/cm^2
#Max Current: 27.244 mA
#Location of the Maximum: [5.949 mm, -1.763 mm]
#Total Current: 544.883 mA
#Area above 80%: 39.22 mm^2
