1	-12.512
2	-12.512
3	3.12
4	12.512
5	12.512
6	12.512
7	0.0
8	-12.512
9	-12.512
10	-12.512
11	-12.512
12	-11.562
13	12.512
14	12.512
15	12.512
16	12.512
17	12.512
18	12.512
19	-0.0
20	-12.512
21	-12.512
22	-12.512
23	12.512
24	12.512
25	12.512
26	12.512
27	12.512
28	12.512
29	12.512
30	-0.0
31	-12.512
32	-0.0
33	0.0
34	12.512
35	12.512
36	12.512
37	12.512
38	12.512
39	12.512
40	-0.0
41	-12.512
42	-12.512
43	-12.512
44	12.512
45	12.512
46	12.512
47	12.512
48	12.512
49	8.34
50	-0.0
51	-12.512
52	-12.512
53	-0.0
54	-12.512
55	-12.512
56	0.0
57	12.512
58	1.003
59	-0.0
60	-12.512
61	-12.512
62	-12.512
63	-0.999
64	-0.0
65	-100.0

#Max Density: 1029.491 mA/cm^2
#Max Current: 85.139 mA
#Location of the Maximum: [-2.072 mm, -0.468 mm]
#Total Current: 308.889 mA
#Area above 80%: 63.51 mm^2
